vf,estimator,variant,n,budget,median,q1,q3,mean,std
cancer,MSR,v560_improved,30,3000,0.028221065481438344,0.011943840401298018,0.05371131856906766,0.035792018407323926,0.0273254203346737
cancer,SVARM,v560_improved,30,3000,0.0019074466845165577,0.0014191380817808684,0.0023647050206276354,0.0020678297796902024,0.0008905496620824885
cancer,PermSamp,v560_improved,30,3000,9.842847824541963e-05,5.73503739145851e-05,0.0003060658816192107,0.0001799832924822623,0.0001635751217378281
cancer,KernelSHAP,v560_improved,30,3000,0.00020217659669615173,0.00011096879639499463,0.00030234136511017123,0.0002303507678331299,0.00013954223556178897
cancer,kADDSHAP,v560_improved,30,3000,1.603809560182611e-05,9.57511749220843e-06,2.255870694320856e-05,1.6382478098808986e-05,9.94465692767966e-06
cancer,RegressionMSR,v560_improved,30,3000,0.00043909669708618303,0.0003566312142580158,0.0005601253347883422,0.00046852940120171565,0.00016642362384062167
cancer,OddSHAP,v560_improved,30,3000,1.9168109838754134e-06,1.3681646866017696e-06,3.4321511533221487e-06,2.50200563491347e-06,1.6982060209553353e-06
