vf,estimator,variant,n,budget,median,q1,q3,mean,std
vit16,MSR,v560_improved,30,1600,0.00060912845,0.00024082335,0.000865306525,0.0005822519223333334,0.0003529844734233056
vit16,SVARM,v560_improved,30,1600,7.4008665e-05,4.10246725e-05,0.000115216975,7.873958623333334e-05,5.306282483159646e-05
vit16,PermSamp,v560_improved,30,1600,0.0001977854,0.000109677625,0.00026088835,0.000200633745,0.0001272057856210024
vit16,KernelSHAP,v560_improved,30,1600,8.990316e-05,5.285197e-05,0.000134877525,9.725966200000001e-05,5.86800917874772e-05
vit16,kADDSHAP,v560_improved,30,1600,3.9089575e-05,1.781912e-05,5.4177535e-05,4.018124849999999e-05,2.841195000577628e-05
vit16,RegressionMSR,v560_improved,30,1600,1.3545554999999998e-05,7.0321265e-06,2.626516e-05,1.6803138300000004e-05,1.26941400170671e-05
vit16,OddSHAP,v560_improved,30,1600,1.1528049999999999e-05,5.3182077500000005e-06,1.71390275e-05,1.391994533333333e-05,1.176542092812487e-05
