vf,estimator,variant,n,budget,median,q1,q3,mean,std
corrgroups60,MSR,v522_merged,30,6000,0.00444767777976483,0.0034077276491900066,0.008781769659895739,0.006041027502778082,0.004466121159616892
corrgroups60,SVARM,v522_merged,30,6000,0.0016434067133128962,0.0014299493960877973,0.0019595157572072606,0.0017055364269612748,0.0004198600432834408
corrgroups60,PermSamp,v522_merged,30,6000,0.00010005611941710574,8.381591154929462e-05,0.00013645700484587263,0.00011022699923416779,3.831436907985483e-05
corrgroups60,KernelSHAP,v522_merged,30,6000,0.00012047334941574037,8.612824693064967e-05,0.00016899789149395954,0.00014802003709538724,8.343148321904626e-05
corrgroups60,kADDSHAP,v522_merged,30,6000,2.660273711568372e-05,2.0313397495059403e-05,4.851166841934488e-05,3.345433562046777e-05,1.686921919185717e-05
corrgroups60,RegressionMSR,v522_merged,30,6000,0.0011209055354632887,0.0008399731990741522,0.0014231530902237206,0.001154451066631685,0.00035667594709413156
corrgroups60,OddSHAP,v522_merged,30,6000,7.286904446712803e-06,5.794094707686695e-06,9.422963778402914e-06,7.569501272625409e-06,2.4466775321386496e-06
